Name,LineNum,Line
"lemniscatus, Pecten Reeve, 1853",17314,"lemniscatus, Pecten Reeve, 1853 [in 1851-1870], 8(Pecten): errata"
"lenabaria, Helix Letourneux, 1870",17315,"lenabaria, Helix Letourneux, 1870, 1:296"
"lendix, Styloptygma A. Adams, 1862",17316,"lendix, Styloptygma A. Adams, 1862b:236"
"lenis, Zoniles Shuttleworth, 1852",17317,"lenis, Zoniles Shuttleworth, 1852:138; as Helix, Reeve, 1852 [in 1851-1870], 7(Helix): plate 139: species 882"
"lennepiana, Helix Pfeiffer, 1852",17318,"lennepiana, Helix Pfeiffer, 1852d, 9:91; 1853 [in 1853-1854], 1(12.,): 478, plate 158: figures 31, 32"
"lenopsilius, Zonites Letourneux, 1870",17319,"lenopsilius, Zonites Letourneux, 1870, 1:294"
"lenormandi, Nehtina Gassies, 1870",17320,"lenormandi, Nehtina Gassies, 1870 [in 1867-1870], 18:150"
"lens, Euomphalus Hall, 1860",17321,"lens, Euomphalus Hall, 1860:109"
"lens, Meretrix Gabb, 1864",17322,"lens, Meretrix Gabb, 1864b, 1:164, plate 23: figure 143"
"lens, Pleurotomaria Terquem, 1855",17323,"lens, Pleurotomaria Terquem, 1855b, 5:271, plate 16: figure 6"
"lens, Straparollus Gabb, 1864",17324,"lens, Straparollus Gabb, 1864b, 1:120, plate 20: figures 77 a-d"
"lenta, Cinulia Ryckholt, 1860",17325,"lenta, Cinulia Ryckholt, 1860 [in 1852-1862], 3: plate 22: figures 7, 8"
"lenta, Helix Pfeiffer, 1854",17326,"lenta, Helix Pfeiffer, 1854b, 1:57"
"lenticula, Astarte Dumortier, 1869",17327,"lenticula, Astarte Dumortier, 1869 [in 1864-1869], 3:122"
"lenticula, Collonia Gould, 1861",17328,"lenticula, Collonia Gould, 1861b, 8:21"
"lenticula, Lucina Gould, 1851",17329,"lenticula, Lucina Gould, 1851m, 3:256; 1852, 12:414, figure 528"
"lenticula, Margarita Gould, 1861",17330,"lenticula, Margarita Gould, 1861b, 8:15"
"lenticula, Sphaerium Dunker, 1861",17331,"lenticula, Sphaerium Dunker, 1861d, 8:153"
"lenticulare, Solarium Terquem, 1855",17332,"lenticulare, Solarium Terquem, 1855b, 5:266, plate 16: figure 8; J. Martin, 1858, 1:384, plate 1: figures lOa-c"
"lenticularis, Anodonta Lea, 1868",17333,"lenticularis, Anodonta Lea, 1868a:95; 1869 [in 1866-1869], 6:290, plate 41: figure 102"
"lenticularis, Artemis Forbes, 1856",17334,"lenticularis, Artemis Forbes, 1856a, 7:147, plate 18: figure 7"
"lenticularis, Artemis G. Sowerby, 1852",17335,"lenticularis, Artemis G. Sowerby, 1852 [in 1847-1886]:675, plate 144: figure 81"
"lenticularis, Batissa Deshayes, 1854",17336,"lenticularis, Batissa Deshayes, 1854a: 14"
"lenticularis, Circe Deshayes, 1853",17337,"lenticularis, Circe Deshayes, 1853d:7; Reeve, 1863 [in 1851-1870], 14(Circe): plate 2: species 7"
"lenticularis, Corbis Terquem and Jourdy, 1869",17338,"lenticularis, Corbis Terquem and Jourdy, 1869, 9:101, plate 10: figures 34-36"
"lenticularis, Cyrenella Deshayes, 1854",17339,"lenticularis, Cyrenella Deshayes, 1854c:341"
"lenticularis, Helix Morelet, 1853",17340,"lenticularis, Helix Morelet, 1853a, 4:140, plate 5: figures 13, 14"
"lenticularis, Planorbis Baudon, 1856",17341,"lenticularis, Planorbis Baudon, 1856, 5:93, plate 4: figure 2"
"lenticularis, Tellina G. Sowerby, 1869",17342,"lenticularis, Tellina G. Sowerby, 1869 [in 1865-1870], 16(Tellina): plate 58: species 342"
"lenticularis, Valvata Küster, 1856",17343,"lenticularis, Valvata Küster, 1856, 3:78 NUMBER 294 345"
"lenticularis, Venus Gabb, 1864",17344,"lenticularis, Venus Gabb, 1864b, 1:162, plate 30: figure 246"
"lenticularis, Viqueneslia Deshayes, 1857",17345,"lenticularis, Viqueneslia Deshayes, 1857b, 5:289, plate 7: figures 14- 17"
"lentiforme, Cardium Fried. Roemer, 1852",17346,"lentiforme, Cardium Fried. Roemer, 1852 [in 1850-1852], 3:87, plate 13: figure 8"
"lentiformis, Limopsis Deshayes, 1858",17347,"lentiformis, Limopsis Deshayes, 1858 [in 1856-1865], atlas 1: plate 72: figures 10-12; 1860 [in 1851-1865], 1:843"
"lentiformis, Monocondyloea Lea, 1866",17348,"lentiformis, Monocondyloea Lea, 1866a:34; 1869 [in 1866-1869], 6: 272, plate 36: figure 86"
"lentiginosa, Avicula Reeve, 1857",17349,"lentiginosa, Avicula Reeve, 1857 [in 1851-1870], 10(Avicula): plate 6: species 13"
"lentiginosa, Helix cespitum A. Moquin-Tandon, 1855",17350,"lentiginosa, Helix cespitum A. Moquin-Tandon, 1855b, 2:255"
"lentiginosa, Helix ericetorum A. Moquin-Tandon, 1855",17351,"lentiginosa, Helix ericetorum A. Moquin-Tandon, 1855b, 2:253"
"lentiginosa, Leiostraca A. Adams, 1861",17352,"lentiginosa, Leiostraca A. Adams, 1861f, 8:240"
"lentiginosa, Melania Reeve, 1860",17353,"lentiginosa, Melania Reeve, 1860 [in 1851-1870], 12(Melania): plate 33: species 222"
"lentiginosa, Melanopsis Reeve, 1860",17354,"lentiginosa, Melanopsis Reeve, 1860 [in 1851-1870], 12(Melanopsis): plate 3: species 9"
"lentiginosa, Monilea A. Adams, 1851",17355,"lentiginosa, Monilea A. Adams, 1851d: 188"
"lentiginosa, Nassa (Electrion) A. Adams, 1851",17356,"lentiginosa, Nassa (Electrion) A. Adams, 1851b: 105; Reeve, 1853 [in 1851-1870], 8(Nassa): plate 3: species 15"
"lentiginosa, Navicella Reeve, 1856",17357,"lentiginosa, Navicella Reeve, 1856 [in 1851-1870], 9(Navicella): plate 3: species 9"
"lentiginosa, Neritina Reeve, 1855",17358,"lentiginosa, Neritina Reeve, 1855 [in 1851-1870], 9(Neritina): plate 25: species 110"
"lentiginosa, Patella Reeve, 1855",17359,"lentiginosa, Patella Reeve, 1855 [in 1851-1870], 8(Patella): plate 36: species 110"
"lentiginosa, Perna Reeve, 1858",17360,"lentiginosa, Perna Reeve, 1858 [in 1851-1870], ll(Perna): plate 6: species 27"
"lentiginosa, Phasianella Reeve, 1862",17361,"lentiginosa, Phasianella Reeve, 1862 [in 1851-1870], 13(Phasianella): plate 4: species 10"
"lentiginosa, Tapes Reeve, 1864",17362,"lentiginosa, Tapes Reeve, 1864 [in 1851-1870], 14(Tapes): plate 6: species 25"
"lentiginosum, Cerithium G. Sowerby, 1865",17363,"lentiginosum, Cerithium G. Sowerby, 1865 [in 1865-1870], 15(Cerithium): plate 11: species 77"
"lentiginosus, Bulimus Philippi, 1869",17364,"lentiginosus, Bulimus Philippi, 1869a, 16:32"
"lentiginosus, Bulimus Redfield, 1853",17365,"lentiginosus, Bulimus Red field, 1853, 6:14"
"lentiginosus, Pecten Reeve, 1853",17366,"lentiginosus, Pecten Reeve, 1853 [in 1851-1870], 8(Pecten): plate 20: species 76"
"lentiginosus, Pecten Reeve, 1853",17367,"lentiginosus, Pecten Reeve, 1853 [in 1851-1870], 8(Pecten): plate 35: species 170"
"leodica, Fissurella Ryckholt, 1852",17368,"leodica, Fissurella Ryckholt, 1852 [in 1852-1862], 1: plate 10: figures 10, 11; 1860 [in 1852-1862], 2:196"
"leognanense, Cardium Mayer, 1866",17369,"leognanense, Cardium Mayer, 1866 [in 1857-1869], 14:73, plate 3: figure 8"
"leonensis, Anodonta Lea, 1862",17370,"leonensis, Anodonta Lea, 1862a: 169; 1866 [in 1866-1869], 6:25, plate 9: figure 24"
"leonensis, Cytherea Conrad, 1857",17371,"leonensis, Cytherea Conrad, 1857c, 1:153, plate 6: figure I"
"leonensis, Lima Conrad, 1857",17372,"leonensis, Lima Conrad, 1857c, 1:151, plate 5: figures 3 a-c"
"leonensis, Streptaxis Pfeiffer, 1859",17373,"leonensis, Streptaxis Pfeiffer, 1859 [in 1853-1877], 4:333"
"leonensis, Tunitella Conrad, 1857",17374,"leonensis, Tunitella Conrad, 1857c, 1:165, plate 21: figures 7, a,b"
"leonina, Chioraera Gould, 1852",17375,"leonina, Chioraera Gould, 1852, 12:310, figure 404"
"leonina, Helix R. Lowe, 1852",17376,"leonina, Helix R. Lowe, 1852, 9:113; Albers, 1854a:48, plate 13: figures 1-3; Pfeiffer, 1866 [in 1854-1869], 2:297, plate 72: figures 6,7"
"leoninum, Megalomastoma Pfeiffer, 1856",17377,"leoninum, Megalomastoma Pfeiffer, 1856b, 3:48; 1857 [in 1854- 1869], 1:97, plate 26: figures 23-25"
"leontina, Pupa Gredler, 1856",17378,"leontina, Pupa Gredler, 1856, 6:127, plate: figures 4 a-c"
"leontocroma, Mitra Brusina, 1866",17379,"leontocroma, Mitra Brusina, 1866:34"
"leoparda, Doris Kelaart, 1859",17380,"leoparda, Doris Kelaart, 1859a, 3:294"
"leopardus, Pecten Reeve, 1853",17381,"leopardus, Pecten Reeve, 1853 [in 1851-1870], 8(Pecten): plate 32: species 145"
"leopardus, Scarabus Reeve, 1860",17382,"leopardus, Scarabus Reeve, 1860 [in 1851-1870], l2(Scarabus): plate 2: species 14; Gassies, 1863, 24: 259, plate 3: figure 6"
"leoperdites, Turritella Coquand, 1862",17383,"leoperdites, Turritella Coquand, 1862, 2:176, plate 3: figure 3"
"leopoldina, Zonites olivetorum Charp., in A. Moquin-Tandon, 1855",17384,"leopoldina, Zonites olivetorum Charp., in A. Moquin-Tandon, 1855b, 2:74"
"leopoliensis, Arca Alth, 1850",17385,"leopoliensis, Arca Alth, 1850, 3(2):235, plate 12: figure 19; Favre, 1869a: 126, plate 12: figure 17"
"leopoliensis, Mitra Alth, 1850",17386,"leopoliensis, Mitra Alth, 1850, 3(2):222, plate 11: figure 20"
"leopoliensis, Pecten Alth, 1850",17387,"leopoliensis, Pecten Alth, 1850, 3(2):247, plate 12: figure 33; Favre, 1869a:I49, plate 13: figure 5"
"leopoliensis, Scalaria Alth, 1850",17388,"leopoliensis, Scalaria Alth, 1850, 3(2):2I2, plate II: figure 5"
